Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Total rejections,Approval rate,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63185c189c0c24cd29da46f4,604defebd3dcaccc8f5aaa2c,APPROVED,2022-09-07T08:53:49.259000Z,2022-09-07T09:02:48.153000Z,2022-09-07T09:05:42.622000,2022-09-07T09:02:48.486958Z,539,CA03AWEI,346,3,100,"English, German, Italian",23,Female,Mixed,Germany,Germany,Germany,German,No,Full-Time
63185c93025e4b3c816d4a90,6039b30f86b21c537bfb9448,APPROVED,2022-09-07T08:55:49.694000Z,2022-09-07T09:07:50.842000Z,2022-09-09T07:22:35.817000,2022-09-07T09:07:51.210603Z,722,CA03AWEI,323,2,100,"English, German",28,Male,White,Germany,Germany,Switzerland,German,Yes,Part-Time
63185cc365a628a09bb68473,5ea7282da6d1a10ed2b347e4,APPROVED,2022-09-07T08:56:38.363000Z,2022-09-07T09:03:36.480000Z,2022-09-07T09:05:33.738000,2022-09-07T09:03:36.905907Z,419,CA03AWEI,44,0,100,"German, English",33,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,Full-Time
63185d8114de6987e2ae1ca1,61081d0908cf47a65871ad8c,APPROVED,2022-09-07T08:59:48.170000Z,2022-09-07T09:08:59.985000Z,2022-09-09T07:22:41.242000,2022-09-07T09:09:00.329103Z,552,CA03AWEI,76,1,100,"German, English",26,Female,White,Germany,Germany,Germany,German,No,Part-Time
631862ec92de6a49d66d4ae1,5f0f2d844bd1730900000db5,APPROVED,2022-09-07T09:22:55.361000Z,2022-09-07T09:33:48.709000Z,2022-09-09T07:22:35.931000,2022-09-07T09:33:49.064326Z,654,CA03AWEI,422,1,100,"English, German",28,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
63186458f803f1cb68fa5490,61348c0c57d5031ea0dd0fd5,APPROVED,2022-09-07T09:28:59.294000Z,2022-09-07T09:41:31.034000Z,2022-09-09T07:22:41.353000,2022-09-07T09:41:31.399094Z,752,CA03AWEI,214,1,100,"English, German",23,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6318650e3b812813fabd3024,616d92ba784afc37a79feaab,APPROVED,2022-09-07T09:32:00.729000Z,2022-09-07T09:37:54.884000Z,2022-09-09T07:22:41.461000,2022-09-07T09:37:55.284471Z,355,CA03AWEI,13,0,100,"German, Russian",49,Female,White,Kyrgyzstan,Germany,Germany,Russian,DATA_EXPIRED,DATA_EXPIRED
631869ab4ccae9cea998cf54,6166edc246eafff2d044299d,APPROVED,2022-09-07T09:51:39.927000Z,2022-09-07T10:00:46.664000Z,2022-09-09T07:22:41.570000,2022-09-07T10:00:47.147227Z,547,CA03AWEI,110,0,100,"English, German",30,Female,White,Germany,Germany,Germany,German,Yes,Other
63186cdaa2fd3b2166bd2fc2,610e81fe1eb97357ab77892c,APPROVED,2022-09-07T10:05:18.276000Z,2022-09-07T10:17:00.449000Z,2022-09-09T07:22:36.035000,2022-09-07T10:17:00.778101Z,703,CA03AWEI,223,1,100,"English, German",23,Male,White,Germany,Germany,Germany,German,Yes,Due to start a new job within the next month
63186d90eca1fdfbab77446f,5f968d3d5b7296557be3bc1a,APPROVED,2022-09-07T10:08:17.815000Z,2022-09-07T10:16:13.066000Z,2022-09-09T07:22:41.683000,2022-09-07T10:16:13.459269Z,476,CA03AWEI,146,1,100,"German, English",35,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
63187215a246eefc9f741d2a,61530557a58367a1f225bac9,APPROVED,2022-09-07T10:27:36.750000Z,2022-09-07T10:33:21.355000Z,2022-09-09T07:22:41.791000,2022-09-07T10:33:21.699017Z,345,CA03AWEI,202,3,99,"English, German",40,Female,White,Germany,Germany,Germany,German,No,Full-Time
631872481ab8d7cd3ffdb932,60fdeae05f5ef78588d155c0,APPROVED,2022-09-07T10:28:27.727000Z,2022-09-07T10:39:39.856000Z,2022-09-09T07:22:41.899000,2022-09-07T10:39:40.196894Z,673,CA03AWEI,180,1,100,"German, English, Tagalog-Filipino",22,Female,Mixed,Germany,Germany,Germany,German,Yes,Part-Time
631877202c4a236a8c245dae,5d034f7733bb360017370b87,APPROVED,2022-09-07T10:49:09.517000Z,2022-09-07T11:01:38.589000Z,2022-09-09T07:22:42,2022-09-07T11:01:38.948130Z,750,CA03AWEI,205,2,99,"German, English",38,Female,White,United Kingdom,Germany,United Kingdom,English,No,Part-Time
6318783046b692ee0cb2e961,615827cdaa758ba3db33dbb7,APPROVED,2022-09-07T10:53:39.196000Z,2022-09-07T11:05:05.272000Z,2022-09-09T07:22:36.143000,2022-09-07T11:05:05.628267Z,687,CA03AWEI,138,1,100,"German, English",23,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
631878a8f6cd77c5252c41a1,6110e39362e1956432f45afa,APPROVED,2022-09-07T10:55:36.042000Z,2022-09-07T11:02:22.392000Z,2022-09-09T07:22:42.110000,2022-09-07T11:02:22.810111Z,407,CA03AWEI,159,1,100,"English, Italian, German, Spanish",26,Female,White,Ecuador,Germany,Ecuador,Spanish,Yes,Due to start a new job within the next month
631879d4387f2bfa7d66698f,63174a95078b149cd17f7873,APPROVED,2022-09-07T11:00:39.007000Z,2022-09-07T11:09:03.342000Z,2022-09-09T07:22:36.248000,2022-09-07T11:09:03.746012Z,505,CA03AWEI,1,0,100,"German, English, French",24,Male,White,Germany,Germany,Germany,German,Yes,Due to start a new job within the next month
63187a3f77cc7035f0295c7f,616d743c2e8a5ce0050ab850,APPROVED,2022-09-07T11:02:23.029000Z,2022-09-07T11:11:18.131000Z,2022-09-09T07:22:42.219000,2022-09-07T11:11:18.472866Z,536,CA03AWEI,112,1,100,"English, Dutch, German",26,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
63187c48ba165995ed11f898,601003850fe88f252e98061a,APPROVED,2022-09-07T11:11:07.495000Z,2022-09-07T11:25:30.078000Z,2022-09-09T07:22:42.330000,2022-09-07T11:25:30.447186Z,863,CA03AWEI,242,2,100,"English, German",24,Female,White,Germany,Germany,Germany,German,Yes,Unemployed (and job seeking)
63187cc48cf1637c41fdb915,616f35d39d6e1642be7ea352,APPROVED,2022-09-07T11:13:10.919000Z,2022-09-07T11:23:06.053000Z,2022-09-09T07:22:42.445000,2022-09-07T11:23:06.479853Z,596,CA03AWEI,227,8,96,"English, German, Spanish",25,Female,White,Germany,Germany,Germany,German,Yes,Full-Time
63187dcf7f8a5fa410a2dfdd,612f718ebd9211da165eb745,APPROVED,2022-09-07T11:17:38.013000Z,2022-09-07T11:26:34.139000Z,2022-09-09T07:22:36.352000,2022-09-07T11:26:34.568351Z,537,CA03AWEI,218,2,100,"English, German",20,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
63187fb3b0faee3f24245d66,6141fc7f658766ae92809b56,APPROVED,2022-09-07T11:25:41.374000Z,2022-09-07T11:43:15.204000Z,2022-09-09T07:22:42.562000,2022-09-07T11:43:15.554556Z,1054,CA03AWEI,99,0,100,"English, German",21,Female,White,Germany,Germany,Germany,German,Yes,Other
631884148eb1a39f949ceb76,602bcde5e13176370402458a,APPROVED,2022-09-07T11:44:21.646000Z,2022-09-07T11:56:19.180000Z,2022-09-09T07:22:36.454000,2022-09-07T11:56:19.507222Z,718,CA03AWEI,215,4,98,"Polish, English, German",20,Male,White,Poland,Germany,Poland,Polish,Yes,Part-Time
63188534cf24f744bead6b23,61640787bd8cfbd306b6f523,APPROVED,2022-09-07T11:49:11.897000Z,2022-09-07T11:58:43.774000Z,2022-09-09T07:22:36.555000,2022-09-07T11:58:44.183532Z,572,CA03AWEI,164,1,100,"English, German",28,Male,White,Germany,Germany,Germany,German,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
631888a92bec04537738d5e2,6163d01ce4d65ac7a6e159bb,APPROVED,2022-09-07T12:03:57.790000Z,2022-09-07T12:13:26.961000Z,2022-09-09T07:22:42.674000,2022-09-07T12:13:27.354290Z,570,CA03AWEI,59,0,100,"English, German",19,Female,White,Germany,Germany,Germany,German,Yes,Other
631889be98c8254d64eedbee,6106dc36cf67e7fa7a8683d9,APPROVED,2022-09-07T12:08:36.006000Z,2022-09-07T12:20:17.330000Z,2022-09-09T07:22:42.782000,2022-09-07T12:20:17.658392Z,702,CA03AWEI,72,0,100,"German, English",20,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
63188b3cae3757b5112c7bb1,5eeb64bbb1751706bf987b8f,APPROVED,2022-09-07T12:14:55.157000Z,2022-09-07T12:25:59.181000Z,2022-09-09T07:22:36.655000,2022-09-07T12:25:59.691767Z,665,CA03AWEI,214,3,98,"German, English",32,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
63188f952a2096534b1ab7cc,61053c70d6b67466ca227dd5,APPROVED,2022-09-07T12:33:27.813000Z,2022-09-07T12:43:41.723000Z,2022-09-09T07:22:42.894000,2022-09-07T12:43:42.172168Z,614,CA03AWEI,80,0,100,"German, English",21,Female,White,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
631890a847d6bd17f8032029,5e43517335a4e41f04a61607,APPROVED,2022-09-07T12:38:01.453000Z,2022-09-07T12:47:51.868000Z,2022-09-09T07:22:36.752000,2022-09-07T12:47:52.546450Z,591,CA03AWEI,566,0,100,German,26,Male,White,Germany,Germany,Germany,German,Yes,Other
63189edfc8b2113a8ce74062,60bdf7ce66aea8e999799200,APPROVED,2022-09-07T13:38:44.900000Z,2022-09-07T13:48:42.288000Z,2022-09-09T07:22:36.856000,2022-09-07T13:48:42.701218Z,598,CA03AWEI,269,1,100,German,56,Male,White,Germany,Germany,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63189ffba2c1f635c05e0407,5b6ddb016219680001af9b23,APPROVED,2022-09-07T13:43:27.604000Z,2022-09-07T13:59:10.447000Z,2022-09-09T07:22:36.955000,2022-09-07T13:59:10.862056Z,943,CA03AWEI,128,4,98,"German, Russian, English",25,Male,White,Germany,Germany,Germany,German,No,Unemployed (and job seeking)
6318a614998892934e91f89a,6119310a023af1297d5be3a9,APPROVED,2022-09-07T14:09:28.183000Z,2022-09-07T14:18:46.290000Z,2022-09-09T07:22:43.006000,2022-09-07T14:18:46.648385Z,559,CA03AWEI,177,0,100,"English, German",23,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6318a7a8c147e9d44e5e4e83,60acc4335b890e33aca7b27e,APPROVED,2022-09-07T14:16:10.287000Z,2022-09-07T14:26:33.102000Z,2022-09-09T07:22:37.062000,2022-09-07T14:26:33.476632Z,623,CA03AWEI,101,1,100,"German, English",22,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
6318aba9644477cd87755b38,61653ce4e876173a8d3f2654,APPROVED,2022-09-07T14:33:16.044000Z,2022-09-07T14:40:50.638000Z,2022-09-09T07:22:43.114000,2022-09-07T14:40:51.009034Z,455,CA03AWEI,249,1,100,"English, German",21,Female,White,Germany,Germany,Germany,German,Yes,Other
6318af9f0e0358528c49ce7d,6313678d50dc90f374415c67,APPROVED,2022-09-07T14:50:50.322000Z,2022-09-07T15:10:08.756000Z,2022-09-09T07:22:37.166000,2022-09-07T15:10:09.249618Z,1159,CA03AWEI,0,0,100,"English, German",21,Male,White,Germany,Germany,Germany,German,Yes,Other
6318b097d55506f41c874f9f,6156083a8ca8829f45313f36,APPROVED,2022-09-07T14:54:18.626000Z,2022-09-07T15:14:47.913000Z,2022-09-09T07:22:37.266000,2022-09-07T15:14:48.359973Z,1230,CA03AWEI,52,0,100,"German, English",47,Male,White,Germany,Germany,Germany,German,No,Full-Time
6318bf5b5d9a60dfa2a88ca3,5e36c9cc41d1cd64f1385102,APPROVED,2022-09-07T15:57:24.139000Z,2022-09-07T16:14:42.678000Z,2022-09-09T07:22:43.234000,2022-09-07T16:14:43.088095Z,1039,CA03AWEI,229,5,96,German,70,Female,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
6318bf9c5b073459a0cfdfc3,5baf689c51dfa8000130f19f,APPROVED,2022-09-07T15:58:24.127000Z,2022-09-07T16:08:29.566000Z,2022-09-09T07:22:37.370000,2022-09-07T16:08:29.983165Z,606,CA03AWEI,456,4,99,"German, French, English",32,Male,White,Germany,Germany,Germany,German,No,Full-Time
6318bf9e54865e7f0bb42e99,5b2285b50fbb830001080525,APPROVED,2022-09-07T15:58:26.553000Z,2022-09-07T16:08:02.219000Z,2022-09-09T07:22:37.473000,2022-09-07T16:08:02.613332Z,576,CA03AWEI,629,4,100,"German, English",30,Male,White,Germany,Germany,Germany,German,No,Full-Time
6318c04c41d740ba5bcfdfb9,5de6af7a047da3625e97b7c0,APPROVED,2022-09-07T16:01:19.073000Z,2022-09-07T16:09:29.628000Z,2022-09-09T07:22:37.578000,2022-09-07T16:09:29.954700Z,491,CA03AWEI,342,2,100,"German, English, Spanish",24,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6318c25cc1e70a323635189a,6124083c4cee855ecc700948,APPROVED,2022-09-07T16:10:11.764000Z,2022-09-07T16:23:58.297000Z,2022-09-09T07:22:37.684000,2022-09-07T16:23:58.762939Z,827,CA03AWEI,101,0,100,"German, English",27,Male,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6318c4865b47daa4d6fa243d,61360ee9f2da76a887c75049,APPROVED,2022-09-07T16:19:21.257000Z,2022-09-07T16:35:08.265000Z,2022-09-09T07:22:43.346000,2022-09-07T16:35:09.761049Z,948,CA03AWEI,174,5,97,"English, German, Spanish",21,Female,Mixed,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
6318c6392e6b437375f63445,61477bf04f922bba4fab7bba,APPROVED,2022-09-07T16:26:37.530000Z,2022-09-07T16:38:01.317000Z,2022-09-09T07:22:43.461000,2022-09-07T16:38:01.677603Z,684,CA03AWEI,36,0,100,"English, German, Russian",25,Female,White,Germany,Germany,Germany,Russian,No,Part-Time
6318cb3d7c63170a43eae49d,5c602a278c0552000109d915,APPROVED,2022-09-07T16:48:38.302000Z,2022-09-07T16:56:30.887000Z,2022-09-09T07:22:37.785000,2022-09-07T16:56:31.442898Z,473,CA03AWEI,583,5,99,"German, English",41,Male,White,Germany,Germany,Germany,German,No,Full-Time
6318d078fcf9f83dd4fb621b,5f16bb739c6d933b43fa9121,APPROVED,2022-09-07T17:10:19.514000Z,2022-09-07T17:19:49.720000Z,2022-09-09T07:22:43.566000,2022-09-07T17:19:50.127379Z,571,CA03AWEI,118,1,99,"Dutch, English, German",30,Female,White,Germany,Germany,Germany,German,Yes,Full-Time
6318d866777855fe984ab30f,615b1b01eedffee10b1f89ef,APPROVED,2022-09-07T17:44:08.420000Z,2022-09-07T17:53:37.678000Z,2022-09-09T07:22:37.888000,2022-09-07T17:53:38.103235Z,570,CA03AWEI,152,7,95,"English, German",31,Male,White,Russian Federation,Germany,Russian Federation,German,Yes,DATA_EXPIRED
6318d88525556ea291f1c0ac,60f70bc4ba87d988a9b4074b,APPROVED,2022-09-07T17:44:41.460000Z,2022-09-07T18:01:06.449000Z,2022-09-09T07:22:43.673000,2022-09-07T18:01:06.866111Z,985,CA03AWEI,178,2,99,"German, Russian",57,Female,White,Russian Federation,Germany,Germany,German,No,Full-Time
6318ddf7469cca7106ff0796,6318ac12ccef380465755b30,APPROVED,2022-09-07T18:07:53.879000Z,2022-09-07T18:15:07.497000Z,2022-09-09T07:22:43.784000,2022-09-07T18:15:07.893132Z,434,CA03AWEI,1,0,100,"German, Polish, English",19,Female,White,Poland,Germany,Poland,German,No,Part-Time
6318e10382eb6dc2cb7135ef,5debfbcc3a11682f0fae8b29,APPROVED,2022-09-07T18:20:53.437000Z,2022-09-07T18:30:43.958000Z,2022-09-09T07:22:37.991000,2022-09-07T18:30:44.364363Z,591,CA03AWEI,599,6,99,"German, English",28,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
6318e3f74d587b93d98cebcb,6093c5dc39760514172dbe74,APPROVED,2022-09-07T18:33:30.080000Z,2022-09-07T18:41:44.479000Z,2022-09-09T07:22:43.891000,2022-09-07T18:41:44.917668Z,495,CA03AWEI,235,3,99,"English, German",29,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
6318e60093da4dbe76a42814,627bbf72a6210b341fee9cf7,APPROVED,2022-09-07T18:42:11.213000Z,2022-09-07T18:52:20.918000Z,2022-09-09T07:22:38.096000,2022-09-07T18:52:21.437081Z,610,CA03AWEI,54,1,100,"English, German",32,Male,White,Germany,Germany,Germany,German,No,Full-Time
6318e9c8669831d1808fd1d6,6107111a5ca85cbce0fb0ad1,APPROVED,2022-09-07T19:07:37.260000Z,2022-09-07T19:18:55.121000Z,2022-09-09T07:22:43.996000,2022-09-07T19:18:55.475655Z,678,CA03AWEI,306,0,100,"English, German",23,Female,White,Germany,Germany,Germany,German,Yes,Due to start a new job within the next month
6318ea5590d4d4ab3ac08ad7,61178511b19de8d535780e86,APPROVED,2022-09-07T19:00:41.156000Z,2022-09-07T19:19:05.596000Z,2022-09-09T07:22:44.105000,2022-09-07T19:19:05.987744Z,1105,CA03AWEI,87,1,99,"English, French, German",19,Female,White,Germany,Germany,Germany,German,No,Full-Time
6318f441c428bd204a97a857,5a05a6607ecfc50001be0c68,APPROVED,2022-09-07T19:43:01.058000Z,2022-09-07T19:50:54.273000Z,2022-09-09T07:22:44.212000,2022-09-07T19:50:54.598421Z,474,CA03AWEI,255,4,99,"German, English",34,Female,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
6318f5b68936c0ab928b318f,60ff2c2c1ca6dea010fc79a0,APPROVED,2022-09-07T19:49:12.723000Z,2022-09-07T19:57:04.752000Z,2022-09-09T07:22:44.315000,2022-09-07T19:57:05.177644Z,473,CA03AWEI,132,1,100,"English, French, German",22,Female,Mixed,Germany,Germany,Algeria,German,DATA_EXPIRED,DATA_EXPIRED
6318f6c424a7ecbe64a58dcc,6157d19d2de5a5fe697d989b,APPROVED,2022-09-07T19:53:53.634000Z,2022-09-07T20:01:48.973000Z,2022-09-09T07:22:38.208000,2022-09-07T20:01:49.362104Z,476,CA03AWEI,126,0,100,"English, Dutch, German",24,Male,Mixed,Germany,Germany,Germany,German,No,Part-Time
6318ff51228ba2c27e6111a0,6105e14794199d33f4fb95b6,APPROVED,2022-09-07T20:30:12.560000Z,2022-09-07T20:38:04.821000Z,2022-09-09T07:22:44.420000,2022-09-07T20:38:05.198265Z,473,CA03AWEI,358,1,100,"German, English",35,Female,White,Germany,Germany,Germany,German,Yes,Full-Time
6319135bf222a19ed3b4d5a3,5e72251679b4f1145f980dd1,APPROVED,2022-09-07T21:55:43.598000Z,2022-09-07T22:08:47.599000Z,2022-09-09T07:22:38.313000,2022-09-07T22:08:50.053094Z,785,CA03AWEI,173,0,100,"German, English",35,Male,White,Germany,Germany,Germany,English,No,DATA_EXPIRED
6319864e8bcdae3d5d017c82,60d59caba45eae64c89664e6,APPROVED,2022-09-08T06:06:08.879000Z,2022-09-08T06:16:14.294000Z,2022-09-09T07:22:44.524000,2022-09-08T06:16:14.731492Z,606,CA03AWEI,73,2,97,"English, German",23,Female,White,Germany,Germany,Germany,German,Yes,Other
63198d6fb468ac172e23b285,602ce1bbabe1415f0b9a77ce,APPROVED,2022-09-08T06:36:34.850000Z,2022-09-08T06:50:37.830000Z,2022-09-09T07:22:44.627000,2022-09-08T06:50:38.241502Z,843,CA03AWEI,460,1,100,"English, German",27,Female,White,Germany,Germany,Germany,German,Yes,Full-Time
631990e02ad63c34dbb4d5bb,5e5274dc80c3502832663ca1,APPROVED,2022-09-08T06:51:15.485000Z,2022-09-08T06:58:50.542000Z,2022-09-09T07:22:38.416000,2022-09-08T06:58:50.985384Z,456,CA03AWEI,373,5,99,"German, English",30,Male,White,Germany,Germany,Germany,German,No,Full-Time
631990e6cddeba04e6800d57,60fc32ab6d1e5e96b095dad6,APPROVED,2022-09-08T06:51:19.971000Z,2022-09-08T07:09:03.596000Z,2022-09-09T07:22:38.521000,2022-09-08T07:09:04.018397Z,1064,CA03AWEI,73,1,100,German,31,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
631993a4a8b07e8801e9f8f0,60643890bb2e705fdb1131fd,APPROVED,2022-09-08T07:03:02.726000Z,2022-09-08T07:15:57.898000Z,2022-09-09T07:22:44.736000,2022-09-08T07:15:58.214917Z,776,CA03AWEI,215,2,100,"English, German",29,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
6319981317db38b5e673e489,5c3b07f0688b59000102d44e,APPROVED,2022-09-08T07:22:00.879000Z,2022-09-08T07:33:08.659000Z,2022-09-09T07:22:44.844000,2022-09-08T07:33:09.124771Z,668,CA03AWEI,827,3,100,"German, English",39,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,Part-Time
63199c5a9a1834316ab4a447,627e17babda06bf2e31b912a,APPROVED,2022-09-08T07:40:13.683000Z,2022-09-08T07:49:45.589000Z,2022-09-09T07:22:44.959000,2022-09-08T07:49:45.956071Z,572,CA03AWEI,117,1,100,"English, German",27,Female,White,Germany,Germany,Germany,German,Yes,Other
63199f0c48e5f6fb39d331e9,627bd715a512b8ed39f9c62d,APPROVED,2022-09-08T07:51:43.248000Z,2022-09-08T08:06:02.910000Z,2022-09-09T07:22:38.629000,2022-09-08T08:06:03.289532Z,860,CA03AWEI,33,1,100,"English, German",27,Male,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
6319a268758340519cdc7476,616358b3d2938031541d0a0b,APPROVED,2022-09-08T08:11:03.415000Z,2022-09-08T08:21:44.964000Z,2022-09-09T07:22:45.068000,2022-09-08T08:21:45.379932Z,642,CA03AWEI,204,1,100,"English, German",23,Female,White,Germany,Germany,Germany,German,No,Full-Time
6319aa3a4c035b53b75caedd,5efee0d821bf493fb986b48e,APPROVED,2022-09-08T08:39:23.661000Z,2022-09-08T08:47:45.820000Z,2022-09-09T07:22:38.737000,2022-09-08T08:47:46.266947Z,503,CA03AWEI,171,1,100,"English, German",31,Male,White,Germany,Germany,Germany,German,No,Full-Time
6319ab3d582597c93438c71f,61557f657ea604d6b6b0ad1a,APPROVED,2022-09-08T08:43:44.052000Z,2022-09-08T08:54:31.880000Z,2022-09-09T07:22:38.853000,2022-09-08T08:54:32.646370Z,648,CA03AWEI,122,1,100,"English, German",36,Male,White,Germany,Germany,Germany,German,No,Full-Time
6319ac4d890fb34bf3c43056,6126795cb6169ba2eaf5ca24,APPROVED,2022-09-08T08:48:16.085000Z,2022-09-08T09:05:12.861000Z,2022-09-09T07:22:45.182000,2022-09-08T09:05:13.197744Z,1017,CA03AWEI,30,1,100,German,28,Female,White,Germany,Germany,Germany,German,No,DATA_EXPIRED
6319b03fb723afb045cca961,6299a3c624bcf19465d1c2e1,APPROVED,2022-09-08T09:05:06.119000Z,2022-09-08T09:11:17.181000Z,2022-09-09T07:22:45.288000,2022-09-08T09:11:17.538716Z,372,CA03AWEI,59,1,100,"English, French, German, Italian",31,Female,White,Germany,Germany,Germany,German,No,Full-Time
6319b047ff5ef76863868358,60fd482a4ce245bdae721733,APPROVED,2022-09-08T09:05:14.657000Z,2022-09-08T09:15:20.191000Z,2022-09-09T07:22:45.397000,2022-09-08T09:15:20.562670Z,606,CA03AWEI,98,0,100,"German, English",22,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6319bac6f6c97453d8989396,631688f3ae7064f6b389cfbd,APPROVED,2022-09-08T09:50:01.282000Z,2022-09-08T10:01:38.999000Z,2022-09-09T07:22:38.960000,2022-09-08T10:01:39.379668Z,698,CA03AWEI,0,0,100,German,22,Male,White,Germany,Germany,Germany,German,No,Full-Time
6319bb17efe9731a5739b176,5b7e634d818ae60001ea096a,APPROVED,2022-09-08T09:51:23.170000Z,2022-09-08T10:04:09.339000Z,2022-09-09T07:22:39.068000,2022-09-08T10:04:09.766147Z,767,CA03AWEI,81,1,100,"German, English",33,Male,White,Germany,Germany,Germany,German,No,Full-Time
6319bf08164295d54c7c0678,5ef5c37649faae231102d49a,APPROVED,2022-09-08T10:08:11.239000Z,2022-09-08T10:19:38.085000Z,2022-09-09T07:22:45.504000,2022-09-08T10:19:38.534421Z,687,CA03AWEI,166,1,100,"Dutch, English, German",22,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
6319bf255aca60d929d17c69,60f8890658605cd0ffba3e99,APPROVED,2022-09-08T10:08:40.652000Z,2022-09-08T10:16:53.667000Z,2022-09-09T07:22:39.172000,2022-09-08T10:16:54.014543Z,494,CA03AWEI,367,2,100,German,25,Male,Mixed,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
6319bf4e303b08b5092c7cae,556db1d1fdf99b26054b1774,APPROVED,2022-09-08T10:09:21.951000Z,2022-09-08T10:17:08.711000Z,2022-09-09T07:22:45.610000,2022-09-08T10:17:09.182448Z,467,CA03AWEI,532,6,99,"German, French, English",26,Female,White,Germany,Germany,Germany,German,Yes,Part-Time
6319c15ad1892f2194002969,5f6cb7f8b5f3c709d49bd88b,APPROVED,2022-09-08T10:18:04.727000Z,2022-09-08T10:27:18.140000Z,2022-09-09T07:22:39.283000,2022-09-08T10:27:19.414213Z,554,CA03AWEI,189,0,100,"English, German, Spanish",22,Male,Other,Germany,Germany,Germany,German,Yes,DATA_EXPIRED
6319c6bad054fabbc1f247aa,6127bb6dcb22d6a9fc169de9,APPROVED,2022-09-08T10:41:02.568000Z,2022-09-08T10:50:02.855000Z,2022-09-09T07:22:39.396000,2022-09-08T10:50:03.284608Z,541,CA03AWEI,70,0,100,"English, German, Italian",22,Male,White,Germany,Germany,Germany,German,Yes,Part-Time
6319c75896804cdef12e8638,5ebe645556b9d91c0e5b0658,APPROVED,2022-09-08T10:43:38.963000Z,2022-09-08T10:54:30.771000Z,2022-09-09T07:22:45.720000,2022-09-08T10:54:31.171879Z,652,CA03AWEI,323,0,100,"English, French, German, Russian",23,Female,White,Germany,Germany,Germany,German,Yes,Other
6319c7c01632110141166850,5ca5d69682ff890012be8b11,APPROVED,2022-09-08T10:45:23.272000Z,2022-09-08T10:56:37.440000Z,2022-09-09T07:22:39.504000,2022-09-08T10:56:37.914409Z,675,CA03AWEI,527,8,98,"English, German",29,Male,White,Germany,Germany,Germany,German,Yes,Full-Time
6319d247c076219730708dbb,60b81163fbce9b00dfd01b48,APPROVED,2022-09-08T11:30:18.414000Z,2022-09-08T11:36:51.039000Z,2022-09-09T07:22:39.616000,2022-09-08T11:36:51.401224Z,393,CA03AWEI,330,1,100,"German, English, French",36,Male,White,Germany,Germany,Germany,German,No,Full-Time
6319d759383a2e08d12e865a,627bbf9cab2788507bc421ad,APPROVED,2022-09-08T11:51:57.489000Z,2022-09-08T12:02:14.685000Z,2022-09-09T07:22:39.723000,2022-09-08T12:02:15.070115Z,618,CA03AWEI,28,2,98,"German, English",39,Male,White,Germany,Germany,Germany,German,No,Full-Time
6319dba3b91eff8261e44b2b,5c3fc8f15327e20001dbceb7,APPROVED,2022-09-08T12:10:13.613000Z,2022-09-08T12:22:22.240000Z,2022-09-09T07:22:45.827000,2022-09-08T12:22:22.641216Z,729,CA03AWEI,250,3,99,"Spanish, English, German",22,Female,White,Peru,Germany,Bolivia,English,Yes,Unemployed (and job seeking)
6319dc70f8f8b51120883994,615a039e866ae3bae25d9cba,APPROVED,2022-09-08T12:13:41.646000Z,2022-09-08T12:24:52.400000Z,2022-09-09T07:22:45.936000,2022-09-08T12:24:52.803341Z,671,CA03AWEI,54,0,100,"German, English",23,Female,White,Germany,Germany,Germany,German,DATA_EXPIRED,DATA_EXPIRED
