session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
grj9bsph,251,9z3sq9az,18,si_experiment,SocDist2_1,1662366463,1,0,0
grj9bsph,244,7jsxxtq7,19,si_experiment,SocDist1,1662366471,1,0,0
grj9bsph,253,cf1388at,2,si_experiment,PreQuestions,1662366474,1,0,0
grj9bsph,254,tz7qvh9j,2,si_experiment,PreQuestions,1662366475,1,0,0
grj9bsph,252,j58jneuq,10,si_experiment,WTP,1662366475,1,0,0
grj9bsph,241,t8z35uev,16,si_experiment,Revision2,1662366477,1,0,0
grj9bsph,251,9z3sq9az,19,si_experiment,SocDist1,1662366481,1,0,0
grj9bsph,245,z24f4gx6,11,si_experiment,Revision,1662366485,1,0,0
grj9bsph,244,7jsxxtq7,20,si_experiment,SocDist2,1662366491,1,0,0
grj9bsph,252,j58jneuq,11,si_experiment,Revision,1662366496,1,0,0
grj9bsph,249,gpp8aike,9,si_experiment,PercAccuracy,1662366516,1,0,0
grj9bsph,252,j58jneuq,12,si_experiment,PostQuestions,1662366522,1,0,0
grj9bsph,252,j58jneuq,13,si_experiment,Stage2,1662366525,1,0,0
grj9bsph,254,tz7qvh9j,3,si_experiment,Task2_1,1662366530,1,0,0
grj9bsph,253,cf1388at,8,si_experiment,Task,1662366537,1,0,0
grj9bsph,255,7ovwwj8f,0,,InitializeParticipant,1662366539,1,0,0
grj9bsph,247,w9cxoyua,12,si_experiment,PostQuestions,1662366541,1,0,0
grj9bsph,255,7ovwwj8f,1,si_experiment,Intro,1662366542,1,0,0
grj9bsph,241,t8z35uev,17,si_experiment,PostQuestions2,1662366548,1,0,0
grj9bsph,247,w9cxoyua,13,si_experiment,Stage2,1662366548,1,0,0
grj9bsph,245,z24f4gx6,12,si_experiment,PostQuestions,1662366553,1,0,0
grj9bsph,254,tz7qvh9j,4,si_experiment,PercAccuracy2_1,1662366554,1,0,0
grj9bsph,252,j58jneuq,14,si_experiment,Task2,1662366571,1,0,0
grj9bsph,252,j58jneuq,15,si_experiment,PercAccuracy2,1662366576,1,0,0
grj9bsph,253,cf1388at,9,si_experiment,PercAccuracy,1662366579,1,0,0
grj9bsph,254,tz7qvh9j,5,si_experiment,Revision2_1,1662366581,1,0,0
grj9bsph,249,gpp8aike,10,si_experiment,WTP,1662366588,1,0,0
grj9bsph,252,j58jneuq,16,si_experiment,Revision2,1662366588,1,0,0
grj9bsph,254,tz7qvh9j,6,si_experiment,PostQuestions2_1,1662366607,1,0,0
grj9bsph,252,j58jneuq,17,si_experiment,PostQuestions2,1662366609,1,0,0
grj9bsph,254,tz7qvh9j,7,si_experiment,Stage2_1,1662366610,1,0,0
grj9bsph,255,7ovwwj8f,2,si_experiment,PreQuestions,1662366614,1,0,0
grj9bsph,253,cf1388at,10,si_experiment,WTP,1662366638,1,0,0
grj9bsph,247,w9cxoyua,14,si_experiment,Task2,1662366638,1,0,0
grj9bsph,252,j58jneuq,19,si_experiment,SocDist1,1662366638,1,0,0
grj9bsph,254,tz7qvh9j,8,si_experiment,Task,1662366645,1,0,0
grj9bsph,252,j58jneuq,20,si_experiment,SocDist2,1662366653,1,0,0
grj9bsph,249,gpp8aike,11,si_experiment,Revision,1662366654,1,0,0
grj9bsph,254,tz7qvh9j,9,si_experiment,PercAccuracy,1662366657,1,0,0
grj9bsph,255,7ovwwj8f,8,si_experiment,Task,1662366657,1,0,0
grj9bsph,255,7ovwwj8f,9,si_experiment,PercAccuracy,1662366670,1,0,0
grj9bsph,247,w9cxoyua,15,si_experiment,PercAccuracy2,1662366675,1,0,0
grj9bsph,255,7ovwwj8f,10,si_experiment,WTP,1662366688,1,0,0
grj9bsph,254,tz7qvh9j,10,si_experiment,WTP,1662366692,1,0,0
grj9bsph,255,7ovwwj8f,11,si_experiment,Revision,1662366700,1,0,0
grj9bsph,254,tz7qvh9j,11,si_experiment,Revision,1662366707,1,0,0
grj9bsph,247,w9cxoyua,16,si_experiment,Revision2,1662366714,1,0,0
grj9bsph,253,cf1388at,11,si_experiment,Revision,1662366715,1,0,0
grj9bsph,254,tz7qvh9j,12,si_experiment,PostQuestions,1662366733,1,0,0
grj9bsph,249,gpp8aike,12,si_experiment,PostQuestions,1662366745,1,0,0
grj9bsph,249,gpp8aike,13,si_experiment,Stage2,1662366748,1,0,0
grj9bsph,255,7ovwwj8f,12,si_experiment,PostQuestions,1662366761,1,0,0
grj9bsph,256,5skj7px4,0,,InitializeParticipant,1662366763,1,0,0
grj9bsph,255,7ovwwj8f,13,si_experiment,Stage2,1662366763,1,0,0
grj9bsph,247,w9cxoyua,17,si_experiment,PostQuestions2,1662366773,1,0,0
grj9bsph,254,tz7qvh9j,18,si_experiment,SocDist2_1,1662366777,1,0,0
grj9bsph,253,cf1388at,12,si_experiment,PostQuestions,1662366791,1,0,0
grj9bsph,255,7ovwwj8f,14,si_experiment,Task2,1662366792,1,0,0
grj9bsph,254,tz7qvh9j,19,si_experiment,SocDist1,1662366796,1,0,0
grj9bsph,253,cf1388at,13,si_experiment,Stage2,1662366797,1,0,0
grj9bsph,255,7ovwwj8f,15,si_experiment,PercAccuracy2,1662366801,1,0,0
grj9bsph,255,7ovwwj8f,16,si_experiment,Revision2,1662366812,1,0,0
grj9bsph,256,5skj7px4,1,si_experiment,Intro,1662366817,1,0,0
grj9bsph,257,okezlup9,0,,InitializeParticipant,1662366848,1,0,0
grj9bsph,255,7ovwwj8f,17,si_experiment,PostQuestions2,1662366851,1,0,0
grj9bsph,257,okezlup9,1,si_experiment,Intro,1662366856,1,0,0
grj9bsph,249,gpp8aike,14,si_experiment,Task2,1662366875,1,0,0
grj9bsph,253,cf1388at,14,si_experiment,Task2,1662366880,1,0,0
grj9bsph,256,5skj7px4,2,si_experiment,PreQuestions,1662366882,1,0,0
grj9bsph,253,cf1388at,15,si_experiment,PercAccuracy2,1662366886,1,0,0
grj9bsph,249,gpp8aike,15,si_experiment,PercAccuracy2,1662366892,1,0,0
grj9bsph,253,cf1388at,16,si_experiment,Revision2,1662366915,1,0,0
grj9bsph,249,gpp8aike,16,si_experiment,Revision2,1662366926,1,0,0
grj9bsph,253,cf1388at,17,si_experiment,PostQuestions2,1662366953,1,0,0
grj9bsph,249,gpp8aike,17,si_experiment,PostQuestions2,1662366963,1,0,0
grj9bsph,249,gpp8aike,19,si_experiment,SocDist1,1662367004,1,0,0
grj9bsph,258,5vpt19pa,0,,InitializeParticipant,1662367023,1,0,0
grj9bsph,258,5vpt19pa,1,si_experiment,Intro,1662367027,1,0,0
grj9bsph,249,gpp8aike,20,si_experiment,SocDist2,1662367037,1,0,0
grj9bsph,256,5skj7px4,8,si_experiment,Task,1662367051,1,0,0
grj9bsph,258,5vpt19pa,2,si_experiment,PreQuestions,1662367096,1,0,0
grj9bsph,256,5skj7px4,9,si_experiment,PercAccuracy,1662367096,1,0,0
grj9bsph,259,a514pg9n,0,,InitializeParticipant,1662367101,1,0,0
grj9bsph,259,a514pg9n,1,si_experiment,Intro,1662367123,1,0,0
grj9bsph,258,5vpt19pa,8,si_experiment,Task,1662367130,1,0,0
grj9bsph,260,3xspjz2d,0,,InitializeParticipant,1662367133,1,0,0
grj9bsph,256,5skj7px4,10,si_experiment,WTP,1662367139,1,0,0
grj9bsph,260,3xspjz2d,1,si_experiment,Intro,1662367140,1,0,0
grj9bsph,256,5skj7px4,11,si_experiment,Revision,1662367155,1,0,0
grj9bsph,256,5skj7px4,12,si_experiment,PostQuestions,1662367180,1,0,0
grj9bsph,258,5vpt19pa,9,si_experiment,PercAccuracy,1662367183,1,0,0
grj9bsph,256,5skj7px4,13,si_experiment,Stage2,1662367185,1,0,0
grj9bsph,260,3xspjz2d,2,si_experiment,PreQuestions,1662367192,1,0,0
grj9bsph,261,xmolgso3,0,,InitializeParticipant,1662367201,1,0,0
grj9bsph,261,xmolgso3,1,si_experiment,Intro,1662367225,1,0,0
grj9bsph,258,5vpt19pa,10,si_experiment,WTP,1662367243,1,0,0
grj9bsph,253,cf1388at,19,si_experiment,SocDist1,1662367246,1,0,0
grj9bsph,256,5skj7px4,14,si_experiment,Task2,1662367247,1,0,0
grj9bsph,253,cf1388at,20,si_experiment,SocDist2,1662367267,1,0,0
grj9bsph,256,5skj7px4,15,si_experiment,PercAccuracy2,1662367272,1,0,0
grj9bsph,258,5vpt19pa,11,si_experiment,Revision,1662367279,1,0,0
grj9bsph,262,2szw1kzm,0,,InitializeParticipant,1662367288,1,0,0
grj9bsph,263,gnsvecu7,0,,InitializeParticipant,1662367292,1,0,0
grj9bsph,260,3xspjz2d,8,si_experiment,Task,1662367294,1,0,0
grj9bsph,256,5skj7px4,16,si_experiment,Revision2,1662367297,1,0,0
